0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0

0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0

0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0

0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0

0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0

0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0

0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0

0	0	1 0 0 0 0 0 0 0		0.07 0.07		2
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0

0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0

0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0

0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0

0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	0	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
0	1	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0
1	0	1 0 0 0 0 0 0 0		0.07 0.07		0

0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	0	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
0	1	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0
1	0	0 1 0 0 0 0 0 0		0.07 0.07		0

0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	0	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
0	1	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0
1	0	0 0 1 0 0 0 0 0		0.07 0.07		0

0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	0	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
0	1	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0
1	0	0 0 0 1 0 0 0 0		0.07 0.07		0

0	0	0 0 0 0 1 0 0 0		-0.07 -0.07		3
0	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	1	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	1	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	1	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	1	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	1	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	1	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	1	0 0 0 0 1 0 0 0		-0.07 -0.07		0
1	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
1	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
1	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
1	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
1	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
1	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
1	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0

0	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	1	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	1	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	1	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	1	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	1	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	1	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	1	0 0 0 0 0 1 0 0		-0.07 -0.07		0
1	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
1	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
1	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
1	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
1	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
1	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
1	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0

0	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	1	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	1	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	1	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	1	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	1	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	1	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	1	0 0 0 0 0 0 1 0		-0.07 -0.07		0
1	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
1	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
1	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
1	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
1	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
1	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
1	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0

0	0	0 0 0 0 0 0 0 1		-0.07 -0.07		0
0	0	0 0 0 0 0 0 0 1		-0.07 -0.07		0
0	0	0 0 0 0 0 0 0 1		-0.07 -0.07		0
0	0	0 0 0 0 0 0 0 1		-0.07 -0.07		0
0	0	0 0 0 0 0 0 0 1		-0.07 -0.07		0
0	0	0 0 0 0 0 0 0 1		-0.07 -0.07		0
0	1	0 0 0 0 0 0 0 1		-0.07 -0.07		0
0	1	0 0 0 0 0 0 0 1		-0.07 -0.07		0
0	1	0 0 0 0 0 0 0 1		-0.07 -0.07		0
0	1	0 0 0 0 0 0 0 1		-0.07 -0.07		0
0	1	0 0 0 0 0 0 0 1		-0.07 -0.07		0
0	1	0 0 0 0 0 0 0 1		-0.07 -0.07		0
0	1	0 0 0 0 0 0 0 1		-0.07 -0.07		0
1	0	0 0 0 0 0 0 0 1		-0.07 -0.07		0
1	0	0 0 0 0 0 0 0 1		-0.07 -0.07		0
1	0	0 0 0 0 0 0 0 1		-0.07 -0.07		0
1	0	0 0 0 0 0 0 0 1		-0.07 -0.07		0
1	0	0 0 0 0 0 0 0 1		-0.07 -0.07		0
1	0	0 0 0 0 0 0 0 1		-0.07 -0.07		0
1	0	0 0 0 0 0 0 0 1		-0.07 -0.07		0

0	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	1	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	1	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	1	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	1	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	1	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	1	0 0 0 0 1 0 0 0		-0.07 -0.07		0
0	1	0 0 0 0 1 0 0 0		-0.07 -0.07		0
1	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
1	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
1	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
1	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
1	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
1	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0
1	0	0 0 0 0 1 0 0 0		-0.07 -0.07		0

0	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	1	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	1	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	1	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	1	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	1	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	1	0 0 0 0 0 1 0 0		-0.07 -0.07		0
0	1	0 0 0 0 0 1 0 0		-0.07 -0.07		0
1	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
1	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
1	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
1	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
1	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
1	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0
1	0	0 0 0 0 0 1 0 0		-0.07 -0.07		0

0	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	1	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	1	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	1	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	1	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	1	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	1	0 0 0 0 0 0 1 0		-0.07 -0.07		0
0	1	0 0 0 0 0 0 1 0		-0.07 -0.07		0
1	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
1	0	0 0 0 0 0 0 1 0		-0.07 -0.07		0
