T/1	MEAN_ANGLE/1	VARIANCE_ANGLE/1	MOVEMENT_ANGLE/20																				MEAN_ROTATION/1	VARIANCE_ROTATION/1	MOVEMENT_ROTATION/20																				
252	24.7372	13.9850	106.6130	106.6130	107.5602	106.6130	106.6130	18.2600	9.2341	9.2341	106.6130	106.6130	9.2341	18.2600	18.2600	18.2600	18.2600	9.2341	26.8963	18.2600	107.5602	18.2600	17.0383	290.3050	34.0767	264.2727	34.0767	34.0767	34.0767	-34.0767	-34.0767	-34.0767	34.0767	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-0.0000	34.0767	-34.0767	
273	25.6008	9.5098	18.2600	18.2600	18.2600	18.2600	106.6130	26.8963	18.2600	18.2600	106.6130	9.2341	9.2341	18.2600	26.8963	26.8963	18.2600	106.6130	18.2600	26.8963	106.6130	26.8963	8.5192	566.0947	-0.0000	-0.0000	-0.0000	-0.0000	34.0767	-0.0000	-0.0000	-0.0000	34.0767	-0.0000	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-0.0000	-0.0000	34.0767	-0.0000	
294	19.8766	1828.2506	18.2600	26.8963	18.2600	18.2600	18.2600	18.2600	18.2600	26.8963	105.6009	26.8963	18.2600	26.8963	26.8963	106.6130	18.2600	18.2600	18.2600	106.6130	18.2600	18.2600	25.2228	3654.2378	-0.0000	-0.0000	-34.0767	-34.0767	-0.0000	-0.0000	-0.0000	-34.0767	34.0767	-34.0767	-34.0767	-0.0000	-0.0000	-0.0000	-34.0767	-0.0000	-0.0000	34.0767	-0.0000	-34.0767	
315	27.6811	12.9818	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	26.8963	26.8963	18.2600	18.2600	18.2600	9.2341	10.2230	243.8561	-0.0000	-34.0767	-34.0767	-0.0000	-0.0000	-0.0000	-34.0767	-34.0767	-34.0767	-0.0000	-34.0767	-0.0000	-0.0000	-34.0767	-0.0000	-34.0767	-34.0767	-0.0000	-34.0767	-34.0767	
336	25.9276	34.5954	106.6130	18.2600	18.2600	18.2600	18.2600	18.2600	26.8963	18.2600	26.8963	18.2600	26.8963	18.2600	105.6009	105.6009	18.2600	105.6009	18.2600	26.8963	26.8963	18.2600	3.4077	568.9977	34.0767	-0.0000	-34.0767	-0.0000	-34.0767	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-34.0767	34.0767	34.0767	-34.0767	34.0767	-34.0767	-0.0000	-0.0000	-0.0000	
357	19.4567	58.0157	26.8963	18.2600	104.5173	26.8963	18.2600	18.2600	18.2600	105.6009	18.2600	18.2600	105.6009	105.6009	18.2600	26.8963	26.8963	9.2341	18.2600	26.8963	18.2600	26.8963	11.6785	469.0486	-0.0000	-34.0767	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-0.0000	-34.0767	34.0767	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-34.0767	-34.0767	-34.0767	-34.0767	
378	26.0064	13.6855	18.2600	18.2600	26.8963	26.8963	26.8963	26.8963	18.2600	18.2600	18.2600	18.2600	105.6009	105.6009	18.2600	9.2341	9.2341	9.2341	9.2341	106.6130	9.2341	106.6130	8.5192	217.7287	-65.6698	-34.0767	-0.0000	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	34.0767	-0.0000	-0.0000	-34.0767	-34.0767	-34.0767	-0.0000	-34.0767	34.0767	
399	40.4258	2483.6824	9.2341	18.2600	18.2600	9.2341	9.2341	9.2341	9.2341	9.2341	9.2341	18.2600	106.6130	107.5602	18.2600	18.2600	18.2600	106.6130	18.2600	18.2600	106.6130	18.2600	78.9175	12960.6016	-34.0767	-34.0767	-0.0000	-65.6698	-65.6698	-34.0767	-34.0767	-34.0767	-65.6698	-65.6698	34.0767	34.0767	-34.0767	-0.0000	-34.0767	34.0767	-0.0000	-34.0767	34.0767	-34.0767	
420	28.7862	1747.2549	9.2341	18.2600	106.6130	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	26.8963	18.2600	104.5173	18.2600	18.2600	18.2600	-16.1102	10065.3242	-0.0000	-0.0000	34.0767	-0.0000	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-34.0767	-34.0767	-34.0767	
441	25.1165	25.7872	18.2600	18.2600	18.2600	18.2600	105.6009	18.2600	105.6009	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	105.6009	18.2600	18.2600	18.2600	18.2600	105.6009	18.2600	13.6307	394.8148	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-34.0767	-0.0000	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-34.0767	
462	29.3296	13.8158	105.6009	105.6009	18.2600	105.6009	18.2600	105.6009	106.6130	18.2600	9.2341	9.2341	18.2600	104.5173	18.2600	18.2600	18.2600	44.7851	9.2341	9.2341	9.2341	9.2341	18.7422	287.4019	34.0767	34.0767	-34.0767	34.0767	-34.0767	34.0767	34.0767	-0.0000	-34.0767	-34.0767	-34.0767	34.0767	-34.0767	-34.0767	-34.0767	-0.0000	-34.0767	-34.0767	-34.0767	-0.0000	
483	27.5982	32.7528	18.2600	9.2341	18.2600	107.5602	18.2600	18.2600	107.5602	0.0000	18.2600	105.6009	9.2341	18.2600	18.2600	9.2341	18.2600	106.6130	18.2600	18.2600	18.2600	9.2341	8.3950	435.4554	-34.0767	-34.0767	-34.0767	34.0767	-34.0767	-65.6698	34.0767	-65.6698	-34.0767	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-0.0000	34.0767	-65.6698	-34.0767	-65.6698	-34.0767	
504	24.6389	42.7464	18.2600	106.6130	9.2341	105.6009	18.2600	18.2600	18.2600	104.5173	18.2600	104.5173	105.6009	18.2600	106.6130	9.2341	9.2341	18.2600	18.2600	107.5602	106.6130	18.2600	3.2835	1299.5944	-65.6698	34.0767	-65.6698	34.0767	-34.0767	-34.0767	-34.0767	34.0767	-65.6698	34.0767	34.0767	-34.0767	34.0767	-65.6698	-65.6698	-65.6698	-65.6698	34.0767	34.0767	-65.6698	
525	34.0441	36.1699	18.2600	18.2600	18.2600	18.2600	18.2600	106.6130	18.2600	18.2600	18.2600	9.2341	18.2600	18.2600	18.2600	18.2600	105.6009	18.2600	18.2600	105.6009	18.2600	105.6009	58.1808	10870.9287	-34.0767	-34.0767	-34.0767	-34.0767	-65.6698	34.0767	-65.6698	-65.6698	-65.6698	-65.6698	-65.6698	-34.0767	-34.0767	-34.0767	264.2727	-65.6698	-34.0767	34.0767	-34.0767	34.0767	
546	23.6576	1318.2111	105.6009	18.2600	18.2600	9.2341	106.6130	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	106.6130	106.6130	18.2600	18.2600	18.2600	18.2600	18.2600	106.6130	4.7458	4019.2097	34.0767	-34.0767	-34.0767	-65.6698	34.0767	-65.6698	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	
567	19.2996	2557.4377	18.2600	18.2600	18.2600	18.2600	106.6130	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	106.6130	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	9.2341	18.2600	5.9767	10626.5371	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-65.6698	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-34.0767	-65.6698	-34.0767	-34.0767	-34.0767	-34.0767	-65.6698	-65.6698	
588	37.6028	19.0677	18.2600	9.2341	9.2341	107.5602	18.2600	107.5602	107.5602	18.2600	107.5602	18.2600	18.2600	9.2341	18.2600	18.2600	9.2341	18.2600	9.2341	18.2600	18.2600	18.2600	-16.6726	10395.6855	-34.0767	-34.0767	-34.0767	34.0767	-34.0767	34.0767	34.0767	-65.6698	34.0767	-0.0000	-0.0000	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-65.6698	-65.6698	-34.0767	-34.0767	
609	40.8806	29.2686	18.2600	26.8963	18.2600	18.2600	18.2600	18.2600	26.8963	18.2600	18.2600	18.2600	18.2600	18.2600	105.6009	18.2600	18.2600	26.8963	18.2600	18.2600	18.2600	18.2600	5.1115	264.1775	-34.0767	-0.0000	-34.0767	-65.6698	-65.6698	-65.6698	-65.6698	-65.6698	-0.0000	-34.0767	-34.0767	-65.6698	34.0767	-34.0767	-34.0767	-34.0767	-65.6698	-0.0000	-34.0767	-34.0767	
630	34.0745	30.1238	26.8963	106.6130	106.6130	106.6130	26.8963	26.8963	18.2600	18.2600	18.2600	26.8963	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	107.5602	26.8963	18.2600	26.8963	11.5584	3558.3020	-34.0767	34.0767	34.0767	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-34.0767	-34.0767	-34.0767	
651	41.9445	966.8566	26.8963	18.2600	26.8963	26.8963	26.8963	26.8963	26.8963	26.8963	106.6130	18.2600	18.2600	18.2600	26.8963	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	1.6958	14136.1904	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-34.0767	-34.0767	-34.0767	-0.0000	-0.0000	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	
672	33.3547	16.5304	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	107.5602	107.5602	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	106.6130	107.5602	18.2600	18.2600	106.6130	106.6130	11.9268	264.1775	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	34.0767	-34.0767	-34.0767	34.0767	34.0767	
693	29.6062	1387.0675	18.2600	18.2600	18.2600	18.2600	106.6130	18.2600	106.6130	106.6130	18.2600	18.2600	18.2600	18.2600	26.8963	18.2600	18.2600	18.2600	9.2341	9.2341	9.2341	18.2600	15.0862	610.0875	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-34.0767	34.0767	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-65.6698	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	
714	32.0772	32.7517	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	26.8963	26.8963	26.8963	18.2600	26.8963	26.8963	26.8963	26.8963	26.8963	26.8963	26.8963	26.8963	26.8963	8.5192	217.7287	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-0.0000	-0.0000	-0.0000	-34.0767	-34.0767	-34.0767	-34.0767	-65.6698	-34.0767	-34.0767	
735	28.5751	1349.1094	26.8963	26.8963	26.8963	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	0.0000	0.0000	0.0000	9.2341	-6.8153	418.0392	-34.0767	-34.0767	-34.0767	-0.0000	-34.0767	-0.0000	-0.0000	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-0.0000	-0.0000	-0.0000	-34.0767	-0.0000	-34.0767	-34.0767	
756	34.9890	168.7135	9.2341	0.0000	9.2341	0.0000	9.2341	9.2341	9.2341	18.2600	129.2375	129.2375	9.2341	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	-23.4893	3316.5215	-34.0767	-34.0767	-34.0767	-34.0767	-0.0000	-0.0000	-34.0767	-34.0767	-231.8499	-231.8499	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-0.0000	-34.0767	-0.0000	-0.0000	
777	22.2738	123.7163	103.3547	102.1047	97.7263	99.3023	96.0151	96.0151	96.0151	0.0000	9.2341	104.5173	106.6130	18.2600	18.2600	18.2600	18.2600	18.2600	108.4484	26.8963	26.8963	18.2600	-6.8153	534.1611	34.0767	34.0767	34.0767	34.0767	34.0767	34.0767	34.0767	-0.0000	-0.0000	34.0767	34.0767	-0.0000	-0.0000	-34.0767	-0.0000	-0.0000	34.0767	-34.0767	-0.0000	-34.0767	
798	31.7629	15.7895	18.2600	18.2600	9.2341	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	107.5602	18.2600	18.2600	107.5602	18.2600	18.2600	107.5602	18.2600	18.2600	18.2600	17.0383	522.5489	-34.0767	-34.0767	-34.0767	-0.0000	-34.0767	-34.0767	-34.0767	-34.0767	-0.0000	-0.0000	34.0767	-0.0000	-0.0000	34.0767	-0.0000	-0.0000	34.0767	-0.0000	-0.0000	-0.0000	
819	32.5740	13.8158	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	9.2341	108.4484	106.6130	105.6009	105.6009	105.6009	106.6130	107.5602	106.6130	106.6130	-129.5751	111.5060	105.6009	1.7038	55.1580	-0.0000	-0.0000	-34.0767	-34.0767	-34.0767	-0.0000	-0.0000	-0.0000	34.0767	34.0767	34.0767	34.0767	34.0767	34.0767	34.0767	34.0767	34.0767	34.0767	34.0767	34.0767	
840	6.3741	2522.9585	18.2600	26.8963	26.8963	18.2600	107.5602	18.2600	18.2600	26.8963	18.2600	18.2600	18.2600	18.2600	18.2600	106.6130	26.8963	26.8963	18.2600	18.2600	26.8963	18.2600	89.2946	13627.5449	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-34.0767	-0.0000	-0.0000	-34.0767	-34.0767	-0.0000	
861	15.4571	1191.4521	26.8963	18.2600	18.2600	26.8963	26.8963	26.8963	26.8963	18.2600	18.2600	18.2600	18.2600	18.2600	26.8963	26.8963	26.8963	26.8963	26.8963	26.8963	26.8963	26.8963	38.1943	6293.6572	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-0.0000	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	
882	42.8940	1150.6361	103.3547	26.8963	26.8963	26.8963	18.2600	9.2341	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	9.2341	9.2341	9.2341	18.2600	9.2341	9.2341	18.2600	18.2600	20.3985	8553.2070	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-65.6698	-34.0767	-34.0767	-34.0767	-0.0000	-0.0000	-0.0000	-34.0767	-0.0000	-34.0767	34.0767	-34.0767	-34.0767	-34.0767	-65.6698	
903	27.2231	24.2391	104.5173	9.2341	9.2341	9.2341	9.2341	9.2341	18.2600	9.2341	105.6009	105.6009	105.6009	18.2600	9.2341	18.2600	18.2600	18.2600	9.2341	18.2600	18.2600	9.2341	16.7900	497.7149	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	34.0767	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	
924	27.7074	5.9210	9.2341	104.5173	9.2341	18.2600	9.2341	9.2341	104.5173	104.5173	18.2600	18.2600	18.2600	18.2600	18.2600	105.6009	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	11.9268	264.1776	-34.0767	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	
945	29.2162	39.6125	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	9.2341	18.2600	18.2600	9.2341	9.2341	18.2600	18.2600	18.2600	18.2600	-9.8517	3535.2832	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-65.6698	-34.0767	-34.0767	-34.0767	-65.6698	-0.0000	-34.0767	-0.0000	
966	21.0815	92.4213	18.2600	107.5602	107.5602	106.6130	105.6009	104.5173	104.5173	103.3547	104.5173	105.6009	105.6009	106.6130	106.6130	107.5602	106.6130	106.6130	18.2600	9.2341	9.2341	106.6130	-21.4443	7114.7798	-34.0767	34.0767	34.0767	-237.5884	34.0767	34.0767	34.0767	34.0767	34.0767	34.0767	34.0767	34.0767	264.2727	34.0767	34.0767	34.0767	-34.0767	-34.0767	-34.0767	34.0767	
987	25.1690	11.9338	9.2341	18.2600	18.2600	18.2600	18.2600	9.2341	26.8963	18.2600	107.5602	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	106.6130	26.8963	18.2600	18.2600	106.6130	5.1115	496.4215	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-0.0000	34.0767	-34.0767	-34.0767	-0.0000	-0.0000	-0.0000	-0.0000	34.0767	-0.0000	-0.0000	-0.0000	34.0767	
1008	25.6008	9.5098	9.2341	18.2600	26.8963	26.8963	18.2600	106.6130	18.2600	26.8963	106.6130	26.8963	26.8963	18.2600	26.8963	18.2600	18.2600	18.2600	18.2600	18.2600	26.8963	105.6009	25.5575	217.7287	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-0.0000	-0.0000	34.0767	-0.0000	-0.0000	-0.0000	-0.0000	-34.0767	-34.0767	-0.0000	-0.0000	-0.0000	-34.0767	34.0767	
1029	21.1195	1847.0049	18.2600	26.8963	26.8963	106.6130	18.2600	18.2600	18.2600	106.6130	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.2600	18.4074	3719.3489	-34.0767	-0.0000	-0.0000	-0.0000	-34.0767	-0.0000	-0.0000	34.0767	-0.0000	-34.0767	-34.0767	-0.0000	-34.0767	-34.0767	-0.0000	-0.0000	-0.0000	-34.0767	-34.0767	-34.0767	
1050	28.5185	10.5263	18.2600	18.2600	18.2600	18.2600	26.8963	26.8963	18.2600	18.2600	18.2600	9.2341	18.2600	106.6130	18.2600	18.2600	18.2600	18.2600	18.2600	26.8963	18.2600	26.8963	-6.8153	301.9172	-34.0767	-0.0000	-0.0000	-34.0767	-0.0000	-34.0767	-34.0767	-0.0000	-34.0767	-34.0767	-65.6698	34.0767	-0.0000	-34.0767	-0.0000	-34.0767	-0.0000	-0.0000	-0.0000	-0.0000	
1071	19.4567	58.0157	26.8963	18.2600	105.6009	105.6009	18.2600	105.6009	18.2600	26.8963	26.8963	18.2600	26.8963	26.8963	18.2600	104.5173	26.8963	18.2600	18.2600	18.2600	105.6009	18.2600	18.4938	495.6583	-0.0000	-34.0767	34.0767	34.0767	-34.0767	34.0767	-34.0767	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-34.0767	34.0767	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-0.0000	
1092	24.7372	13.9850	105.6009	105.6009	18.2600	26.8963	26.8963	9.2341	18.2600	26.8963	18.2600	26.8963	105.6009	18.2600	18.2600	26.8963	26.8963	26.8963	26.8963	18.2600	18.2600	18.2600	6.8153	185.7952	34.0767	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-34.0767	-34.0767	-34.0767	-34.0767	34.0767	-65.6698	-34.0767	-0.0000	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	-34.0767	
