T/1	Mean/1	Variance/1	Movement/20																				
315	6.9990	17.4874	-3.2012	-3.2012	-3.2012	0.9556	-2.0284	-2.0284	-2.0284	-2.0284	-2.0284	-2.0284	-2.0284	-2.0284	-2.0284	-2.0284	-2.0284	10.7567	-6.2857	-6.2857	-6.2857	-6.2857	
336	1.0768	3.5370	-6.2857	-6.2857	-6.2857	-6.2857	-6.2857	-6.2857	-6.2857	-6.2857	-6.2857	-6.2857	-6.2857	-6.2857	-6.2857	-6.2857	-6.2857	-6.2857	-6.2857	-6.2857	-0.3561	-0.3561	
357	3.0133	1.0701	-0.3561	-0.3561	-0.3561	-0.3561	-0.3561	-0.3561	-0.3561	-0.3561	-0.3561	-3.3150	-1.9101	-1.9101	-1.9101	0.1676	0.1676	0.1676	0.1676	0.1676	0.1676	0.1676	
378	0.9620	52.5464	0.1676	0.1676	0.1676	11.0786	9.0192	-1.7158	-1.7158	-1.7158	-1.7158	-1.7158	-1.7158	-3.1049	-3.1049	-3.1049	-3.1049	-3.1049	-3.1049	-3.1049	19.1079	-1.3894	
399	-5.4300	281.5067	-1.3894	-1.3894	-1.3894	-1.3894	11.5690	-2.8306	-2.8306	14.2710	-1.5397	-1.5397	-1.5397	15.5199	-1.7158	-1.7158	-1.7158	-1.7158	-1.7158	-1.7158	-1.7158	-1.7158	
420	-0.5666	7.8438	-1.7158	-1.7158	-1.7158	9.3420	-1.9159	42.3435	7.4375	5.9753	5.9753	-2.5805	-3.5649	-2.1027	-4.3296	-1.4065	-1.4065	7.9126	5.2139	0.8765	-1.3211	1.5725	
441	-4.2697	7.8809	1.5725	1.5725	1.5725	1.5725	1.5725	1.5725	1.5725	1.5725	1.5725	1.5725	1.5725	1.5725	1.5725	1.5725	1.5725	5.9937	1.7419	-0.3474	-0.3474	4.4024	
462	-3.2100	9.0292	-3.0680	-3.0680	-3.0680	-3.0680	-3.0680	-3.0680	-3.0680	2.5897	2.8907	-3.8494	-3.8494	-3.8494	-3.8494	-3.8494	-3.8494	-3.8494	-3.8494	-5.2971	-1.0453	-1.0453	
483	1.0929	7.6408	-4.8201	-0.5259	-3.5357	-2.1027	-2.1027	-2.4159	-2.4159	-2.4159	-2.4159	-0.2389	3.9451	2.4679	2.4679	2.4679	2.4679	2.4679	2.4679	2.4679	2.4679	37.8701	
504	-0.3632	20.7908	0.3528	0.3528	0.3528	37.0241	-0.1758	-0.1758	-0.1758	39.8935	0.5275	0.5275	9.2583	0.5275	0.5275	0.5275	0.5275	0.5275	0.5275	0.5275	0.5275	0.5275	
525	1.6781	18.5940	0.5275	0.5275	3.9942	-1.7261	-1.7261	-1.7261	-1.7261	-1.7261	-1.7261	-1.7261	3.7647	-3.3069	-3.3069	6.0434	3.6401	-3.5017	-3.5017	-3.5017	-3.5017	-3.5017	
546	-0.0611	45.4753	-3.5017	-3.5017	-3.5017	-3.5017	-3.5017	-3.5017	-3.5017	3.1006	-2.6197	-2.6197	-2.6197	3.2824	-2.4379	-2.4379	-2.4379	-2.4379	3.2260	-2.4379	-2.4379	-2.4379	
567	-2.3409	30.2118	-2.4379	-2.4379	-2.4379	-2.4379	-2.4379	59.4747	1.7633	61.1499	1.7579	1.7579	1.7579	1.7579	1.7579	1.7579	1.7579	1.7579	1.7579	1.7579	1.7579	1.7579	
588	-6.7336	30.5813	0.1662	0.1662	0.1662	0.1662	0.1662	0.1662	0.1662	0.1662	0.1662	0.1662	0.1662	0.1662	55.5625	59.1409	11.1774	11.1774	11.1774	11.1774	11.1774	11.1774	
609	4.4431	0.5335	11.1774	11.1774	11.1774	11.1774	11.1774	11.1774	11.1774	11.1774	11.1774	11.1774	11.1774	11.1774	11.1774	11.1774	11.1774	56.1571	57.0654	6.0573	6.0573	6.0573	
630	5.2618	2.3776	6.0573	67.2384	5.8502	5.8502	5.8502	5.8502	5.8502	5.8502	5.8502	5.8502	5.8502	73.1932	8.1587	8.1587	8.1587	8.1587	8.1587	8.1587	8.1587	8.1587	
651	2.9697	43.7096	8.1587	8.1587	8.1587	8.1587	8.1587	8.1587	54.7871	5.0747	5.0747	5.0747	5.0747	5.0747	5.0747	5.0747	5.0747	5.0747	5.0747	5.0747	5.0747	5.0747	
672	-2.1908	95.8155	48.2703	49.5175	3.6321	3.6321	3.6321	3.6321	3.6321	3.6321	3.6321	51.6240	3.7817	3.7817	3.7817	3.7817	3.7817	3.7817	3.7817	3.7817	3.7817	57.0986	
693	-9.0764	98.1937	56.7326	56.3814	2.5727	2.5727	44.7440	0.1716	0.1716	0.1716	45.8456	48.1711	-0.3412	-0.3412	54.7357	0.1711	0.1711	0.1711	0.1711	0.1711	0.1711	0.1711	
714	-0.4330	34.0613	0.1711	0.1711	42.7424	-2.3943	-2.3943	-2.3943	-2.3943	-2.3943	-2.3943	-2.3943	-2.3943	44.1811	44.8837	6.3624	6.3624	6.3624	6.3624	6.3624	6.3624	6.3624	
735	-4.0512	12.9218	6.3624	6.3624	4.1870	4.1870	4.1870	4.1870	5.3249	5.0904	3.6430	3.6430	3.6430	3.6430	3.6430	3.6430	3.6430	3.6430	3.6430	3.6430	3.6430	3.6430	
756	-4.6911	5.4652	3.6430	3.6430	3.6430	-2.4868	0.3495	0.3495	0.3495	1.0453	1.0453	1.0453	1.0453	1.0453	1.0453	1.0453	1.0453	1.0453	1.0453	-3.4980	2.3385	2.3385	
777	-5.0324	3.7946	2.3385	-1.3409	-2.7057	1.7209	1.7209	1.7209	1.7209	1.7209	1.7209	-5.2352	3.4082	3.4082	3.4082	3.4082	3.4082	-7.4925	-0.3506	-0.3506	-6.1274	-8.3830	
798	-5.6918	26.8216	-9.5405	-8.9186	-9.4428	0.5243	-10.7245	0.6441	-10.7676	-0.7012	-11.0466	0.3220	-11.4815	0.0000	0.0000	0.0000	0.0000	-8.3825	-10.8217	-2.2639	-2.2639	-2.2639	
819	3.3571	29.8236	-13.0573	-4.9797	-4.9797	-4.9797	-4.9797	-4.9797	-4.9797	-8.7244	-5.0213	-5.0213	-5.0213	-5.0213	-5.0213	-5.0213	-5.0213	-5.0213	-5.0213	-5.0213	-5.0213	-5.0213	
840	8.7124	9.7090	-5.0213	-1.5735	3.5362	3.5362	3.5362	3.5362	3.5362	-2.2420	5.6150	5.6150	5.6150	5.6150	5.6150	5.6150	5.6150	5.6150	5.6150	1.5760	2.8555	2.8555	
861	6.4504	7.1148	2.8555	2.8555	2.8555	-1.2405	-1.9247	1.8431	1.8431	1.8431	-1.7573	2.0106	-2.2968	2.6799	2.6799	2.6799	4.6683	0.9969	0.9969	0.9969	0.9969	0.9969	
882	-0.6943	33.6049	-7.0934	-5.9091	-7.8130	-12.5621	-8.6989	-9.8639	-7.3196	-10.8123	-4.4882	-10.3968	-10.3968	-10.3968	-10.3968	-10.3968	-10.3968	-10.3968	-10.3968	-10.3968	-10.3968	-2.9882	
903	-2.4560	64.1023	-2.9882	-2.9882	-2.9882	-2.9882	-3.7677	1.1663	1.1663	-4.4961	1.6660	1.6660	1.6660	1.6660	1.6660	1.6660	1.6660	1.6660	1.6660	1.6660	1.6660	1.6660	
924	-6.0450	29.5126	1.6660	1.6660	1.6660	1.6660	1.6660	1.6660	0.4965	-1.9316	-1.9316	-1.9316	-1.9316	-1.9316	-1.9316	-1.9316	0.5838	-3.0566	-3.0566	-3.0566	-3.0566	-3.0566	
945	0.3382	14.7241	-3.0566	-3.0566	-3.0566	-3.0566	-3.0566	-3.0566	16.8415	9.0553	9.0553	9.0553	9.0553	15.2733	10.0711	10.0711	9.6002	9.6002	9.6002	9.6002	9.6002	9.6002	
966	2.2581	18.2311	9.6002	11.3330	10.0420	10.0420	10.0420	10.0420	10.0420	10.0420	10.0420	10.0420	10.0420	10.0420	10.0420	10.0420	10.0420	10.0420	10.0420	10.0420	10.0420	10.0420	
987	4.1979	7.1942	10.0420	10.0420	10.0420	10.0420	10.0420	5.4993	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	
1008	0.1709	17.4363	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	4.2199	32.8864	-4.0398	-4.0398	-4.0398	-4.0398	
1029	0.9729	11.3979	-4.3273	32.8881	-4.6725	-4.6725	-4.6725	-4.6725	-4.6725	-4.6725	-4.6725	-4.6725	-4.6725	8.0429	-7.7474	6.1990	-7.6092	-7.6092	-7.6092	-7.6092	-7.6092	-7.6092	
1050	6.0588	13.9520	-7.6092	-7.6092	-7.6092	-7.6092	-7.6092	-7.6092	-7.6092	-7.6092	-7.6092	29.6252	-1.5215	-1.5215	-1.5215	-1.5215	-1.5215	-1.5215	7.8138	-2.1780	-2.1780	-2.1780	
1071	1.3792	117.6140	-3.9929	-3.9929	-3.9929	-3.9929	-3.9929	-3.9929	-3.9929	-3.9929	-3.9929	-3.9929	-3.9929	-3.9929	8.4525	-7.0878	-7.0878	6.8464	-7.4139	-7.4139	-7.4139	-7.4139	
1092	3.6406	5.1398	-6.7613	-6.7613	-6.7613	-6.7613	-6.7613	-6.7613	-6.7613	12.5033	12.8084	-7.4565	-7.4565	-7.4565	-7.4565	17.0479	15.4661	-9.0367	-9.0367	12.7741	-10.6450	-10.6450	
1113	-0.0546	26.7801	-10.6450	-10.6450	-10.6450	20.6500	-11.3790	-11.3790	-11.3790	-11.3790	-11.3790	-11.3790	-11.3790	-11.3790	15.7139	-11.3473	14.4478	-11.1271	12.6369	-8.9258	-8.9258	-8.9258	
1134	-4.2656	2.5482	-8.9258	-8.9258	-8.9258	-8.9258	-8.9258	3.2859	-4.3624	-4.3624	-4.3624	-4.3624	-4.3624	-4.3624	-4.3624	-4.3624	-4.3624	7.4110	-2.8471	-2.8471	-2.8471	-2.8471	
1155	-5.5148	7.2647	-2.8471	-2.8471	-2.8471	-2.8471	-2.8471	-2.8471	-2.8471	5.0167	-5.4270	-5.4270	-5.4270	-5.4270	-5.4270	5.4167	-5.1224	-5.1224	-5.1224	-5.1224	-5.1224	-5.1224	
1176	-2.2429	3.0985	2.1696	-7.0676	-7.0676	-7.0676	-7.0676	-7.0676	-7.0676	-7.0676	-7.0676	2.5488	-6.6047	-6.6047	-6.6047	-6.6047	-6.6047	-6.6047	-6.6047	-6.6047	2.8834	-8.5351	
1197	-2.1847	2.2612	-7.7089	-7.7089	-7.7089	-7.7089	-7.7089	-7.7089	-7.7089	0.3509	0.0462	-8.8646	-8.8646	-8.8646	0.0644	-8.9258	-8.9258	-8.9258	-8.9258	-8.9258	-8.9258	-8.9258	
1218	-4.4350	3.1484	-8.9258	-8.9258	-8.9258	-8.9258	-8.9258	-8.9258	-8.9258	-8.9258	3.3146	-8.2050	-8.2050	-8.2050	0.0999	-8.8903	-8.8903	-8.8903	-0.2034	-7.8516	-7.8516	-7.8516	
1239	-3.5782	0.3901	-7.8516	-7.8516	-7.8516	-7.8516	-7.8516	-7.8516	-7.8516	-7.8516	-7.8516	-7.8516	-7.8516	-7.8516	-7.8516	-7.8516	-7.8516	-7.8516	-7.8516	2.6963	8.3049	2.8370	
1260	-4.5306	5.6880	2.9460	4.7343	8.9861	8.9861	8.9861	8.9861	8.9861	8.9861	8.9861	8.9861	8.9861	8.9861	8.9861	8.9861	8.9861	8.9861	8.9861	8.9861	8.9861	8.9861	
1281	-5.2903	5.0026	6.1755	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	
1302	-0.9275	0.0000	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	9.0402	
1323	-0.9275	0.0000	1.7005	1.7005	1.7005	1.7005	1.7005	1.4172	2.7440	2.7440	2.7440	2.7440	2.7440	2.7440	5.1209	1.2504	3.9531	3.9531	3.9531	3.9531	3.9531	1.0622	
1344	4.8863	5.0569	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	
1365	5.1258	0.0000	2.4014	2.4014	2.4014	2.4014	2.4014	2.4014	0.4252	-0.8430	-0.8430	-0.8430	-0.8430	-0.8430	2.7926	-1.0085	-1.0085	-1.0085	-1.0085	-1.0085	-1.0085	-1.0085	
1386	3.1350	2.3286	-1.0085	-1.0085	-1.0085	-1.0085	-1.0085	-1.0085	-1.0085	-3.9814	-3.8160	-3.8160	-3.8160	-3.8160	-3.8160	-3.8160	-3.8160	-3.8160	-3.8160	10.8212	10.8212	10.8212	
1407	2.2877	1.2362	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	
1428	1.5595	0.0000	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	11.5811	2.8170	1.6195	3.9035	1.2989	1.2989	1.2989	1.2989	1.2989	1.2306	2.5574	-0.9088	
1449	-1.4976	10.8997	1.8179	3.1447	3.1447	3.1447	3.1447	3.1447	3.1447	3.1447	3.1447	3.1447	3.1447	3.1447	5.3197	0.1643	0.1643	0.1643	0.1643	6.2903	-4.8352	-4.8352	
1470	-2.5068	28.4298	-4.8352	-4.8352	-4.8352	-4.8352	-4.8352	-4.8352	-4.8352	-4.8352	15.3598	10.6888	12.2672	-4.2199	-4.2199	-4.2199	-4.2199	-4.2199	-4.2199	-4.2199	-4.2199	-4.2199	
1491	-2.3595	28.2139	-3.7259	-3.7259	-3.7259	-3.7259	-3.7259	-3.7259	-3.7259	-3.7259	-3.7259	-3.7259	-3.7259	-3.7259	-3.7259	-3.7259	-3.7259	-3.7259	10.2942	-1.5397	-1.5397	12.5346	
1512	-5.0912	9.2717	-1.8649	12.5401	13.6225	-2.0464	13.1496	-2.3801	-2.3801	-2.3801	-2.3801	-2.3801	-2.3801	-2.3801	-2.3801	-2.3801	-2.3801	-2.3801	-2.3801	9.0077	-2.7196	-2.7196	
1533	-5.5225	24.8173	6.6736	-2.6490	-2.6490	-2.6490	12.3378	0.1721	0.1721	0.1721	7.0595	8.8722	1.9370	1.9370	1.9370	1.9370	1.9370	1.9370	10.8303	3.8276	8.0708	3.8606	
1554	4.0113	16.2976	3.8606	3.8606	3.8606	3.8606	3.8606	3.8606	8.7174	4.5072	4.5072	4.5072	4.5072	4.5072	4.5072	4.5072	4.5072	4.5072	4.5072	4.5072	11.6077	3.2969	
1575	5.3089	9.4741	3.2969	3.2969	3.2969	3.2969	3.2969	3.2969	3.2969	3.2969	3.2969	3.2969	3.2969	3.2969	3.2969	17.0909	4.0877	4.0877	4.0877	16.0971	3.2095	15.8150	
1596	2.5562	8.6707	4.0877	4.0877	15.4753	3.7481	3.7481	3.7481	3.7481	3.7481	3.7481	9.1234	1.1941	12.1804	1.5443	5.7726	9.3128	2.5727	2.5727	2.5727	2.5727	6.1014	
1617	3.5040	3.9996	4.7102	4.7102	4.7102	4.7102	4.7102	4.7102	4.8006	7.7726	6.3814	8.4510	5.6963	8.1761	4.1244	4.1244	4.1244	4.1244	4.1244	7.0383	-0.6784	10.0549	
1638	3.2769	4.1564	-2.4976	-2.4976	-2.4976	-2.4976	-2.4976	-2.4976	-2.4976	-2.4976	-2.4976	-2.4976	-2.4976	-2.4976	-2.4976	7.4130	-0.1681	-0.1681	-0.1681	-0.1681	6.3619	6.3619	
1659	3.2231	0.9345	8.5910	11.7186	9.1375	9.1375	9.1375	9.1375	9.1375	9.1375	9.1375	9.1375	9.1375	9.1375	9.1375	9.1375	9.1375	9.1375	9.1375	12.7308	12.7308	12.7308	
1680	3.5637	4.4765	11.5472	11.5472	11.5472	14.0184	12.6963	14.8424	9.4949	9.4949	16.5049	14.6758	9.3283	8.7762	8.7762	8.3504	8.3504	15.7321	12.2305	6.8327	6.8327	11.9912	
1701	0.9784	60.9539	7.1709	7.1709	7.1709	13.1332	6.4557	6.4557	6.4557	6.4557	6.4557	11.5854	11.2305	5.9323	5.9323	12.5483	12.5118	4.5825	13.2032	5.2740	5.2740	5.2740	
1722	4.6347	4.1010	11.5514	4.9354	10.2336	4.9354	4.9354	11.7207	5.1048	5.1048	5.1048	11.7207	5.1048	5.1048	5.1048	5.1048	5.1048	8.8613	4.9209	9.9402	4.7380	4.7380	
